customer_id,transaction_id,transaction_time,transaction_amount,transaction_type,transaction_description
173,958,03:35:00,3633.13,deposit,Check Deposit
173,959,03:42:00,409.37,deposit,Cash Deposit
174,960,03:45:00,4599.52,transfer,Cash Deposit
174,961,03:52:00,656.04,payment,Utility Bill
174,962,03:59:00,14312.7,withdrawal,Online Transfer
174,963,04:03:00,14783.82,withdrawal,Cash Withdrawal
174,964,04:08:00,46220.52,withdrawal,Cash Withdrawal
174,965,04:12:00,35575.03,withdrawal,Cash Withdrawal
174,966,04:17:00,2770.55,transfer,Online Transfer
174,967,04:21:00,533.83,deposit,Check Deposit
175,968,04:28:00,21849.24,payment,Utility Bill
175,969,04:38:00,1050.02,withdrawal,Cash Withdrawal
175,970,04:48:00,3420.93,withdrawal,Cash Deposit
175,971,04:54:00,3404.06,transfer,Bank Transfer
175,972,04:59:00,3514.27,withdrawal,ATM Withdrawal
175,973,05:01:00,15916.97,transfer,Bank Transfer
175,974,05:08:00,43386.9,payment,Cash Deposit
175,975,05:14:00,20404.95,withdrawal,Cash Withdrawal
176,976,05:21:00,3811.1,transfer,Online Transfer
176,977,05:30:00,8716.99,payment,Utility Bill
176,978,05:33:00,1974.44,withdrawal,Cash Withdrawal
176,979,05:40:00,44885.35,transfer,Online Transfer
176,980,05:42:00,427.33,withdrawal,ATM Withdrawal
177,981,05:49:00,45685.17,transfer,Online Transfer
178,982,05:55:00,22753.94,payment,Online Transfer
178,983,05:56:00,1417.51,withdrawal,Cash Withdrawal
178,984,06:00:00,49127.57,transfer,Online Transfer
178,985,06:05:00,4643.98,deposit,Salary Deposit
178,986,06:09:00,22267.47,payment,Cash Deposit
178,987,06:11:00,4131.94,deposit,Online Transfer
178,988,06:18:00,16131.47,transfer,Online Transfer
178,989,06:21:00,6760.5,deposit,Salary Deposit
178,990,06:31:00,37473.69,deposit,Salary Deposit
178,991,06:39:00,1305.49,payment,Utility Bill
179,992,06:43:00,12249.12,payment,Cash Deposit
179,993,06:44:00,4543.49,transfer,Online Transfer
179,994,06:49:00,48983.37,transfer,Bank Transfer
179,995,06:52:00,27684.57,payment,Online Purchase
179,996,06:55:00,1887.19,transfer,Online Transfer
179,997,07:01:00,4454.79,deposit,Online Transfer
179,998,07:04:00,16287.05,deposit,Cash Deposit
179,999,07:14:00,263.83,deposit,Salary Deposit
180,1000,07:22:00,1821.08,transfer,Bank Transfer
180,1001,07:23:00,11502.74,withdrawal,ATM Withdrawal
180,1002,07:24:00,2871.79,deposit,Check Deposit
180,1003,07:34:00,12334.79,transfer,Online Transfer
180,1004,07:44:00,4968.1,deposit,Cash Deposit
181,1005,07:50:00,235.31,transfer,Online Transfer
181,1006,07:53:00,3437.06,transfer,Online Transfer
181,1007,07:57:00,28349.37,payment,Cash Deposit
182,1008,07:59:00,17440.2,deposit,Salary Deposit
182,1009,08:05:00,35641.43,withdrawal,Cash Withdrawal
183,1010,08:14:00,2984.08,withdrawal,Cash Withdrawal
183,1011,08:17:00,30301.49,payment,Online Purchase
183,1012,08:27:00,17491.5,deposit,Cash Deposit
183,1013,08:34:00,34898.97,transfer,Online Transfer
183,1014,08:40:00,11624.09,deposit,Check Deposit
183,1015,08:41:00,41285.06,withdrawal,ATM Withdrawal
183,1016,08:44:00,18551.65,deposit,Cash Deposit
183,1017,08:45:00,8137.9,payment,Restaurant Bill
184,1018,08:51:00,3149.39,withdrawal,Cash Withdrawal
184,1019,09:01:00,7161.09,deposit,Online Transfer
184,1020,09:05:00,28032.85,transfer,Bank Transfer
184,1021,09:11:00,14451.16,withdrawal,Cash Withdrawal
184,1022,09:13:00,2980.8,withdrawal,Cash Withdrawal
184,1023,09:19:00,14189.12,withdrawal,Cash Withdrawal
184,1024,09:28:00,24698.4,deposit,Cash Deposit
184,1025,09:38:00,3344.93,withdrawal,Cash Withdrawal
184,1026,09:41:00,27178.27,transfer,Online Transfer
185,1027,09:48:00,46261.28,withdrawal,ATM Withdrawal
185,1028,09:53:00,3137.1,transfer,Online Transfer
185,1029,09:56:00,3152.21,payment,Online Purchase
185,1030,10:01:00,1075.81,withdrawal,Cash Deposit
185,1031,10:05:00,3937.38,payment,Restaurant Bill
185,1032,10:11:00,17577.05,payment,Utility Bill
185,1033,10:19:00,17457.73,deposit,Salary Deposit
186,1034,10:28:00,19162.32,payment,Utility Bill
186,1035,10:32:00,2552.31,withdrawal,ATM Withdrawal
186,1036,10:41:00,388.51,withdrawal,Cash Withdrawal
186,1037,10:44:00,3749.58,deposit,Salary Deposit
186,1038,10:47:00,6534.45,payment,Online Purchase
186,1039,10:50:00,1479.12,withdrawal,Cash Deposit
186,1040,10:59:00,3334.45,payment,Online Transfer
186,1041,11:04:00,24829.68,transfer,Bank Transfer
186,1042,11:06:00,1585.98,withdrawal,Cash Deposit
187,1043,11:09:00,36133.92,withdrawal,ATM Withdrawal
187,1044,11:18:00,4740.89,payment,Online Purchase
187,1045,11:27:00,45406.95,withdrawal,ATM Withdrawal
187,1046,11:31:00,2383.61,withdrawal,ATM Withdrawal
188,1047,11:38:00,36663.03,transfer,Online Transfer
188,1048,11:41:00,28196.62,payment,Online Transfer
189,1049,11:42:00,27366.7,payment,Online Purchase
189,1050,11:50:00,19001.98,transfer,Cash Deposit
189,1051,11:51:00,41815.07,transfer,Bank Transfer
190,1052,11:52:00,1619.89,withdrawal,Cash Withdrawal
190,1053,12:01:00,47202.93,transfer,Online Transfer
190,1054,12:02:00,12492.66,deposit,Salary Deposit
190,1055,12:11:00,1348.45,payment,Utility Bill
190,1056,12:14:00,2863.28,withdrawal,Online Transfer
190,1057,12:17:00,2617.6,withdrawal,Cash Withdrawal
190,1058,12:25:00,3522.85,transfer,Bank Transfer
190,1059,12:33:00,4631.18,payment,Utility Bill
190,1060,12:34:00,4424.84,transfer,Online Transfer
191,1061,12:37:00,12569.56,transfer,Online Transfer
191,1062,12:39:00,42690.23,withdrawal,ATM Withdrawal
191,1063,12:41:00,42225.58,withdrawal,Cash Deposit
191,1064,12:45:00,233.06,transfer,Online Transfer
191,1065,12:53:00,5947.96,deposit,Check Deposit
191,1066,12:58:00,1848.66,withdrawal,Cash Withdrawal
192,1067,13:00:00,29150.75,payment,Restaurant Bill
192,1068,13:10:00,4054.53,transfer,Online Transfer
192,1069,13:15:00,3136.43,transfer,Online Transfer
192,1070,13:17:00,45014.97,transfer,Online Transfer
192,1071,13:20:00,49128.19,payment,Utility Bill
192,1072,13:24:00,1209.55,deposit,Online Transfer
192,1073,13:28:00,626.32,transfer,Bank Transfer
193,1074,13:34:00,1679.05,deposit,Cash Deposit
193,1075,13:39:00,22598.69,payment,Online Purchase
193,1076,13:43:00,1254.48,transfer,Online Transfer
193,1077,13:53:00,17331.84,payment,Online Transfer
193,1078,13:54:00,2552.29,deposit,Cash Deposit
193,1079,13:55:00,3490.62,withdrawal,ATM Withdrawal
193,1080,14:01:00,23741.89,withdrawal,Cash Withdrawal
193,1081,14:11:00,4361.01,deposit,Online Transfer
194,1082,14:12:00,4704.7,payment,Online Purchase
194,1083,14:18:00,2667.74,deposit,Check Deposit
194,1084,14:24:00,36501.28,deposit,Cash Deposit
194,1085,14:25:00,4985.52,payment,Online Transfer
194,1086,14:33:00,10289.29,deposit,Check Deposit
194,1087,14:39:00,4070.15,transfer,Online Transfer
194,1088,14:48:00,1215.25,transfer,Cash Deposit
194,1089,14:57:00,1121.94,transfer,Bank Transfer
194,1090,14:58:00,1642.82,withdrawal,Cash Withdrawal
195,1091,15:03:00,21490.84,transfer,Online Transfer
195,1092,15:13:00,25798.65,payment,Utility Bill
195,1093,15:16:00,844.96,deposit,Cash Deposit
195,1094,15:20:00,18259.42,transfer,Online Transfer
195,1095,15:26:00,1266.94,transfer,Online Transfer
196,1096,15:30:00,2443.26,deposit,Cash Deposit
196,1097,15:31:00,3125.94,transfer,Cash Deposit
196,1098,15:35:00,25992.92,withdrawal,Cash Withdrawal
196,1099,15:44:00,1937.69,withdrawal,ATM Withdrawal
196,1100,15:50:00,6091.91,withdrawal,ATM Withdrawal
197,1101,16:00:00,6766.82,deposit,Cash Deposit
198,1102,16:01:00,33706.23,payment,Online Purchase
198,1103,16:05:00,33543.92,deposit,Cash Deposit
199,1104,16:14:00,48044.31,withdrawal,Cash Withdrawal
199,1105,16:22:00,3896.31,deposit,Cash Deposit
199,1106,16:24:00,35221.27,payment,Restaurant Bill
199,1107,16:30:00,1259.65,payment,Online Purchase
199,1108,16:36:00,36137.68,deposit,Salary Deposit
199,1109,16:43:00,4128.19,withdrawal,Cash Deposit
199,1110,16:51:00,4459.79,withdrawal,Cash Withdrawal
199,1111,16:59:00,2567.51,withdrawal,Online Transfer
200,1112,17:07:00,1635.25,transfer,Online Transfer
200,1113,17:16:00,33310.93,deposit,Salary Deposit
200,1114,17:20:00,30343.24,withdrawal,Cash Deposit
200,1115,17:22:00,1085.83,withdrawal,Cash Withdrawal
200,1116,17:31:00,16752.74,transfer,Online Transfer
200,1117,17:35:00,1729.42,payment,Utility Bill
201,1118,17:38:00,118.95,payment,Online Transfer
201,1119,17:39:00,4693.33,withdrawal,ATM Withdrawal
201,1120,17:42:00,39608.77,withdrawal,Cash Withdrawal
201,1121,17:46:00,2639.66,withdrawal,Cash Withdrawal
202,1122,17:50:00,5098.16,deposit,Cash Deposit
202,1123,17:51:00,314.04,transfer,Bank Transfer
202,1124,17:59:00,486.07,payment,Online Purchase
202,1125,18:08:00,41020.66,transfer,Bank Transfer
202,1126,18:16:00,36142.46,withdrawal,ATM Withdrawal
203,1127,18:23:00,49781.77,withdrawal,Cash Withdrawal
203,1128,18:30:00,5939.61,withdrawal,ATM Withdrawal
203,1129,18:36:00,23163.91,withdrawal,Cash Deposit
203,1130,18:43:00,15029.57,deposit,Salary Deposit
203,1131,18:50:00,28202.73,payment,Utility Bill
203,1132,18:54:00,272.33,deposit,Cash Deposit
203,1133,18:58:00,988.51,payment,Online Transfer
203,1134,19:04:00,3544.21,transfer,Bank Transfer
204,1135,19:13:00,2782.33,withdrawal,Online Transfer
204,1136,19:18:00,2584.95,transfer,Online Transfer
204,1137,19:27:00,3970.42,transfer,Cash Deposit
204,1138,19:35:00,542.33,payment,Online Purchase
204,1139,19:36:00,29172.83,withdrawal,Cash Withdrawal
204,1140,19:45:00,22516.44,transfer,Bank Transfer
205,1141,19:53:00,39003.51,withdrawal,Cash Withdrawal
205,1142,19:56:00,1576.1,transfer,Bank Transfer
205,1143,20:02:00,1712.87,transfer,Online Transfer
205,1144,20:08:00,3460.52,transfer,Online Transfer
205,1145,20:15:00,29250.29,transfer,Bank Transfer
206,1146,20:21:00,47427.75,deposit,Check Deposit
207,1147,20:24:00,24320.43,payment,Restaurant Bill
207,1148,20:32:00,2545.51,withdrawal,Online Transfer
207,1149,20:36:00,10396.42,transfer,Bank Transfer
207,1150,20:43:00,2226.13,payment,Online Purchase
208,1151,20:47:00,29729.31,transfer,Cash Deposit
208,1152,20:48:00,1070.64,deposit,Cash Deposit
208,1153,20:55:00,3666.29,payment,Cash Deposit
208,1154,20:57:00,20078.65,deposit,Cash Deposit
208,1155,21:04:00,5291.85,withdrawal,ATM Withdrawal
209,1156,21:07:00,734.26,transfer,Online Transfer
209,1157,21:09:00,4479.23,transfer,Bank Transfer
209,1158,21:17:00,7867.03,payment,Cash Deposit
210,1159,21:21:00,6730.77,withdrawal,Cash Withdrawal
210,1160,21:22:00,22574.51,payment,Utility Bill
210,1161,21:28:00,4569.84,deposit,Online Transfer
211,1162,21:29:00,41943.58,transfer,Online Transfer
211,1163,21:33:00,45223.67,deposit,Salary Deposit
211,1164,21:41:00,1848.54,payment,Online Purchase
211,1165,21:43:00,34732.19,withdrawal,Cash Withdrawal
211,1166,21:52:00,23984.8,deposit,Cash Deposit
211,1167,21:59:00,1357.72,deposit,Online Transfer
211,1168,22:04:00,2840.35,withdrawal,Cash Deposit
211,1169,22:08:00,2360.47,transfer,Cash Deposit
212,1170,22:10:00,32797.22,withdrawal,Cash Deposit
212,1171,22:14:00,20214.43,deposit,Online Transfer
212,1172,22:20:00,507.5,deposit,Check Deposit
212,1173,22:21:00,2385.07,transfer,Cash Deposit
212,1174,22:29:00,18231.47,deposit,Cash Deposit
212,1175,22:30:00,3422.19,payment,Restaurant Bill
212,1176,22:35:00,42125.68,deposit,Online Transfer
213,1177,22:40:00,2737.05,transfer,Bank Transfer
213,1178,22:43:00,3224.29,transfer,Online Transfer
213,1179,22:53:00,1615.54,transfer,Online Transfer
214,1180,22:54:00,45738.18,transfer,Online Transfer
214,1181,22:56:00,16434.47,withdrawal,Cash Withdrawal
214,1182,23:00:00,2778.23,withdrawal,Cash Withdrawal
214,1183,23:01:00,9957.69,deposit,Cash Deposit
214,1184,23:08:00,2292.5,payment,Utility Bill
214,1185,23:14:00,1600.47,deposit,Salary Deposit
214,1186,23:17:00,971.99,withdrawal,Online Transfer
215,1187,23:19:00,4457.0,withdrawal,Cash Deposit
216,1188,23:25:00,406.58,transfer,Online Transfer
216,1189,23:31:00,21327.67,payment,Online Purchase
216,1190,23:34:00,18423.69,transfer,Online Transfer
216,1191,23:35:00,38259.52,withdrawal,Online Transfer
217,1192,23:40:00,2290.72,payment,Restaurant Bill
217,1193,23:50:00,1294.3,transfer,Online Transfer
217,1194,23:59:00,2489.12,deposit,Cash Deposit
217,1195,00:05:00,1587.98,withdrawal,Cash Withdrawal
217,1196,00:15:00,9719.46,withdrawal,ATM Withdrawal
217,1197,00:18:00,4909.66,deposit,Check Deposit
217,1198,00:26:00,1160.0,payment,Online Transfer
217,1199,00:29:00,1290.6,withdrawal,ATM Withdrawal
217,1200,00:33:00,38241.45,deposit,Check Deposit
218,1201,00:43:00,1109.78,payment,Utility Bill
219,1202,00:50:00,4002.98,withdrawal,Cash Deposit
220,1203,00:54:00,5348.12,withdrawal,Cash Withdrawal
220,1204,00:58:00,4121.67,deposit,Online Transfer
220,1205,01:08:00,7275.71,transfer,Bank Transfer
220,1206,01:18:00,40069.75,payment,Online Purchase
220,1207,01:24:00,4516.42,payment,Cash Deposit
220,1208,01:30:00,975.51,deposit,Salary Deposit
221,1209,01:39:00,4203.44,transfer,Bank Transfer
221,1210,01:47:00,416.81,transfer,Online Transfer
221,1211,01:57:00,841.63,deposit,Cash Deposit
221,1212,01:58:00,30511.29,transfer,Online Transfer
221,1213,02:00:00,46753.04,withdrawal,ATM Withdrawal
221,1214,02:07:00,48919.8,withdrawal,ATM Withdrawal
222,1215,02:15:00,39792.79,transfer,Online Transfer
222,1216,02:21:00,17834.82,withdrawal,ATM Withdrawal
222,1217,02:31:00,24480.91,payment,Restaurant Bill
222,1218,02:38:00,4607.57,payment,Online Transfer
222,1219,02:40:00,2896.31,payment,Utility Bill
222,1220,02:50:00,2813.94,transfer,Cash Deposit
223,1221,02:56:00,45369.05,withdrawal,Online Transfer
223,1222,03:03:00,16158.51,deposit,Salary Deposit
223,1223,03:10:00,37347.32,withdrawal,ATM Withdrawal
223,1224,03:13:00,10534.5,deposit,Salary Deposit
224,1225,03:21:00,10646.77,payment,Online Purchase
224,1226,03:23:00,4757.69,payment,Cash Deposit
224,1227,03:28:00,4222.85,withdrawal,Cash Deposit
225,1228,03:35:00,2225.72,payment,Cash Deposit
225,1229,03:40:00,30876.72,transfer,Online Transfer
226,1230,03:48:00,13455.51,withdrawal,ATM Withdrawal
227,1231,03:51:00,4337.89,withdrawal,ATM Withdrawal
227,1232,03:53:00,47652.11,payment,Restaurant Bill
227,1233,03:56:00,2244.37,payment,Online Purchase
227,1234,04:02:00,2483.77,withdrawal,ATM Withdrawal
227,1235,04:07:00,2427.45,deposit,Cash Deposit
227,1236,04:11:00,48713.63,transfer,Online Transfer
227,1237,04:17:00,167.79,payment,Online Purchase
227,1238,04:20:00,1135.65,deposit,Check Deposit
227,1239,04:29:00,4444.9,withdrawal,ATM Withdrawal
228,1240,04:38:00,8657.23,deposit,Check Deposit
228,1241,04:44:00,39350.53,deposit,Check Deposit
229,1242,04:54:00,46903.88,payment,Utility Bill
229,1243,05:04:00,12905.06,payment,Online Transfer
229,1244,05:12:00,20764.03,withdrawal,ATM Withdrawal
229,1245,05:20:00,1502.39,payment,Restaurant Bill
229,1246,05:26:00,20522.98,deposit,Check Deposit
229,1247,05:35:00,4402.31,withdrawal,Cash Withdrawal
229,1248,05:44:00,4868.46,deposit,Cash Deposit
229,1249,05:49:00,3981.53,deposit,Online Transfer
229,1250,05:56:00,3492.93,payment,Online Transfer
229,1251,06:03:00,4464.5,withdrawal,ATM Withdrawal
230,1252,06:04:00,38734.94,transfer,Cash Deposit
230,1253,06:14:00,35829.28,deposit,Check Deposit
230,1254,06:16:00,3044.08,transfer,Online Transfer
230,1255,06:18:00,35972.74,withdrawal,Cash Withdrawal
230,1256,06:23:00,505.62,withdrawal,Cash Withdrawal
231,1257,06:24:00,15498.92,transfer,Bank Transfer
231,1258,06:34:00,33086.57,payment,Online Purchase
231,1259,06:40:00,2742.45,payment,Online Purchase
231,1260,06:41:00,4518.12,deposit,Online Transfer
231,1261,06:45:00,21863.41,withdrawal,Cash Withdrawal
231,1262,06:46:00,8896.38,transfer,Cash Deposit
231,1263,06:55:00,2254.15,deposit,Salary Deposit
231,1264,06:57:00,46985.63,deposit,Cash Deposit
231,1265,07:02:00,565.98,transfer,Cash Deposit
231,1266,07:11:00,2141.47,withdrawal,ATM Withdrawal
232,1267,07:15:00,45591.97,withdrawal,ATM Withdrawal
232,1268,07:21:00,6180.34,withdrawal,ATM Withdrawal
232,1269,07:22:00,4248.87,transfer,Cash Deposit
232,1270,07:25:00,41114.35,deposit,Check Deposit
232,1271,07:26:00,3897.51,deposit,Check Deposit
232,1272,07:35:00,35212.29,deposit,Check Deposit
232,1273,07:39:00,37301.83,withdrawal,ATM Withdrawal
232,1274,07:49:00,34332.18,deposit,Check Deposit
232,1275,07:59:00,288.68,transfer,Bank Transfer
232,1276,08:08:00,26845.82,withdrawal,Online Transfer
233,1277,08:17:00,26509.44,deposit,Online Transfer
233,1278,08:27:00,36318.2,transfer,Cash Deposit
233,1279,08:34:00,4895.3,withdrawal,ATM Withdrawal
233,1280,08:35:00,49614.08,withdrawal,Cash Withdrawal
233,1281,08:41:00,2167.11,withdrawal,Cash Deposit
233,1282,08:48:00,45996.25,deposit,Salary Deposit
233,1283,08:56:00,43458.98,transfer,Online Transfer
233,1284,09:03:00,21094.61,payment,Utility Bill
233,1285,09:05:00,1258.52,deposit,Cash Deposit
233,1286,09:06:00,20843.68,payment,Utility Bill
234,1287,09:10:00,4114.22,transfer,Online Transfer
234,1288,09:20:00,1795.77,payment,Online Purchase
234,1289,09:27:00,3584.79,transfer,Bank Transfer
234,1290,09:30:00,4588.03,withdrawal,Cash Withdrawal
235,1291,09:34:00,27245.09,transfer,Bank Transfer
235,1292,09:35:00,2027.61,payment,Online Purchase
235,1293,09:44:00,865.74,payment,Online Purchase
235,1294,09:45:00,4169.43,payment,Utility Bill
235,1295,09:46:00,3147.62,withdrawal,Cash Deposit
236,1296,09:47:00,17061.45,transfer,Cash Deposit
236,1297,09:55:00,3002.66,deposit,Check Deposit
236,1298,09:57:00,23129.58,payment,Utility Bill
236,1299,10:02:00,15503.4,payment,Restaurant Bill
236,1300,10:09:00,5113.55,withdrawal,Cash Withdrawal
236,1301,10:16:00,3674.48,withdrawal,Cash Deposit
236,1302,10:19:00,27026.15,deposit,Cash Deposit
237,1303,10:28:00,3794.33,deposit,Salary Deposit
237,1304,10:30:00,28515.18,transfer,Bank Transfer
237,1305,10:36:00,5648.92,deposit,Online Transfer
237,1306,10:42:00,2197.66,deposit,Check Deposit
237,1307,10:47:00,3379.69,deposit,Cash Deposit
238,1308,10:49:00,44211.97,deposit,Check Deposit
239,1309,10:51:00,1656.54,transfer,Bank Transfer
239,1310,11:01:00,1768.77,deposit,Salary Deposit
239,1311,11:05:00,5253.34,payment,Cash Deposit
239,1312,11:13:00,22281.3,withdrawal,Cash Withdrawal
239,1313,11:19:00,2272.68,transfer,Bank Transfer
239,1314,11:28:00,39075.5,payment,Online Transfer
239,1315,11:32:00,2398.73,payment,Restaurant Bill
240,1316,11:34:00,46423.92,payment,Restaurant Bill
240,1317,11:36:00,2725.49,transfer,Bank Transfer
241,1318,11:44:00,4704.12,payment,Cash Deposit
242,1319,11:51:00,3753.27,payment,Online Purchase
243,1320,11:56:00,34595.05,transfer,Online Transfer
243,1321,12:00:00,876.5,deposit,Check Deposit
243,1322,12:02:00,23568.91,withdrawal,ATM Withdrawal
243,1323,12:12:00,1472.82,transfer,Cash Deposit
243,1324,12:15:00,26684.95,payment,Utility Bill
243,1325,12:23:00,40116.89,transfer,Bank Transfer
243,1326,12:32:00,5018.57,payment,Utility Bill
244,1327,12:41:00,43518.91,payment,Utility Bill
244,1328,12:51:00,4368.46,transfer,Bank Transfer
245,1329,12:53:00,2989.36,payment,Utility Bill
245,1330,12:58:00,20216.53,transfer,Online Transfer
245,1331,13:05:00,2778.36,transfer,Bank Transfer
245,1332,13:09:00,3174.38,payment,Utility Bill
245,1333,13:18:00,264.27,payment,Online Purchase
246,1334,13:27:00,4407.38,withdrawal,Cash Withdrawal
246,1335,13:28:00,3599.3,withdrawal,ATM Withdrawal
246,1336,13:36:00,4695.08,withdrawal,Online Transfer
247,1337,13:40:00,33245.17,withdrawal,ATM Withdrawal
247,1338,13:48:00,49115.46,payment,Online Purchase
247,1339,13:49:00,3484.5,withdrawal,Cash Withdrawal
247,1340,13:51:00,2417.01,deposit,Cash Deposit
247,1341,13:59:00,2597.18,payment,Online Purchase
247,1342,14:08:00,10472.45,payment,Restaurant Bill
247,1343,14:13:00,48531.98,transfer,Online Transfer
247,1344,14:20:00,32511.84,payment,Online Purchase
247,1345,14:30:00,1500.46,payment,Utility Bill
247,1346,14:39:00,48312.9,deposit,Cash Deposit
248,1347,14:45:00,38852.47,deposit,Check Deposit
248,1348,14:55:00,928.75,deposit,Check Deposit
248,1349,15:04:00,457.67,payment,Utility Bill
248,1350,15:14:00,304.81,withdrawal,Cash Deposit
248,1351,15:22:00,161.46,transfer,Online Transfer
248,1352,15:29:00,309.22,payment,Utility Bill
248,1353,15:30:00,3954.06,transfer,Cash Deposit
248,1354,15:32:00,325.01,deposit,Salary Deposit
248,1355,15:38:00,32473.04,withdrawal,Cash Deposit
248,1356,15:48:00,41847.77,withdrawal,Cash Withdrawal
249,1357,15:51:00,4822.74,transfer,Online Transfer
249,1358,15:58:00,26241.29,transfer,Bank Transfer
250,1359,16:03:00,381.35,payment,Online Purchase
250,1360,16:07:00,4156.22,deposit,Cash Deposit
250,1361,16:09:00,43193.57,withdrawal,Cash Withdrawal
250,1362,16:14:00,33679.99,transfer,Bank Transfer
250,1363,16:21:00,1560.93,transfer,Cash Deposit
250,1364,16:28:00,43675.8,withdrawal,Online Transfer
251,1365,16:37:00,44642.02,payment,Restaurant Bill
251,1366,16:43:00,1955.19,transfer,Online Transfer
251,1367,16:51:00,10487.92,payment,Utility Bill
251,1368,17:00:00,2190.05,withdrawal,Cash Withdrawal
251,1369,17:09:00,31386.72,payment,Cash Deposit
252,1370,17:17:00,23027.95,deposit,Cash Deposit
252,1371,17:26:00,2902.76,withdrawal,ATM Withdrawal
252,1372,17:28:00,14600.39,deposit,Online Transfer
252,1373,17:38:00,1768.74,transfer,Bank Transfer
252,1374,17:47:00,29271.29,transfer,Bank Transfer
252,1375,17:51:00,3296.95,payment,Cash Deposit
252,1376,17:55:00,8215.32,withdrawal,Online Transfer
252,1377,18:02:00,14196.97,transfer,Cash Deposit
252,1378,18:10:00,989.48,withdrawal,Online Transfer
252,1379,18:14:00,4716.06,transfer,Cash Deposit
253,1380,18:19:00,4476.49,transfer,Online Transfer
253,1381,18:20:00,3335.26,payment,Online Transfer
253,1382,18:22:00,1869.02,payment,Cash Deposit
254,1383,18:30:00,8911.55,withdrawal,Cash Withdrawal
254,1384,18:33:00,18237.82,transfer,Bank Transfer
254,1385,18:34:00,3589.88,deposit,Check Deposit
254,1386,18:42:00,47925.93,transfer,Bank Transfer
254,1387,18:49:00,6843.27,deposit,Cash Deposit
254,1388,18:55:00,14281.25,payment,Online Transfer
254,1389,18:57:00,4589.35,payment,Online Purchase
255,1390,19:05:00,27277.0,transfer,Online Transfer
255,1391,19:07:00,43642.54,withdrawal,Cash Withdrawal
255,1392,19:09:00,45979.98,withdrawal,ATM Withdrawal
256,1393,19:12:00,3318.08,payment,Online Transfer
256,1394,19:17:00,376.37,transfer,Bank Transfer
256,1395,19:24:00,4643.26,transfer,Online Transfer
256,1396,19:31:00,11772.97,withdrawal,Online Transfer
256,1397,19:37:00,45840.29,transfer,Bank Transfer
256,1398,19:38:00,30645.41,payment,Online Transfer
256,1399,19:41:00,4407.26,transfer,Online Transfer
256,1400,19:45:00,37251.18,transfer,Online Transfer
256,1401,19:53:00,3936.44,deposit,Online Transfer
257,1402,20:02:00,29039.27,payment,Online Purchase
257,1403,20:12:00,4684.71,withdrawal,Cash Withdrawal
257,1404,20:17:00,12877.93,withdrawal,Cash Deposit
257,1405,20:23:00,45206.34,transfer,Online Transfer
257,1406,20:24:00,5050.58,transfer,Bank Transfer
257,1407,20:31:00,28486.21,deposit,Cash Deposit
257,1408,20:37:00,35391.69,withdrawal,Cash Withdrawal
258,1409,20:45:00,34111.55,transfer,Bank Transfer
258,1410,20:50:00,44298.36,withdrawal,Cash Withdrawal
258,1411,20:58:00,24095.81,transfer,Online Transfer
258,1412,21:05:00,5914.94,transfer,Bank Transfer
258,1413,21:08:00,35653.16,withdrawal,ATM Withdrawal
258,1414,21:15:00,555.54,transfer,Bank Transfer
259,1415,21:24:00,4876.33,transfer,Bank Transfer
259,1416,21:30:00,2305.73,transfer,Online Transfer
259,1417,21:37:00,576.79,deposit,Check Deposit
259,1418,21:38:00,45938.88,transfer,Online Transfer
259,1419,21:46:00,32451.77,deposit,Cash Deposit
259,1420,21:48:00,38195.17,transfer,Bank Transfer
260,1421,21:57:00,4353.61,payment,Cash Deposit
260,1422,22:04:00,3878.15,withdrawal,Cash Deposit
260,1423,22:14:00,4633.93,deposit,Online Transfer
260,1424,22:21:00,30911.48,withdrawal,ATM Withdrawal
260,1425,22:22:00,39154.32,deposit,Cash Deposit
261,1426,22:31:00,3581.56,deposit,Online Transfer
261,1427,22:33:00,3322.83,withdrawal,ATM Withdrawal
261,1428,22:38:00,4286.62,withdrawal,Online Transfer
262,1429,22:47:00,3982.96,transfer,Online Transfer
262,1430,22:50:00,3080.3,withdrawal,ATM Withdrawal
262,1431,23:00:00,36442.25,payment,Online Purchase
262,1432,23:02:00,40978.98,withdrawal,ATM Withdrawal
262,1433,23:08:00,42908.13,transfer,Online Transfer
262,1434,23:18:00,4979.28,transfer,Online Transfer
262,1435,23:21:00,43436.68,transfer,Online Transfer
263,1436,23:27:00,43518.31,deposit,Online Transfer
263,1437,23:31:00,35064.07,transfer,Online Transfer
264,1438,23:34:00,242.71,payment,Utility Bill
264,1439,23:40:00,46001.08,withdrawal,ATM Withdrawal
264,1440,23:43:00,12876.04,payment,Utility Bill
264,1441,23:49:00,1614.75,transfer,Cash Deposit
264,1442,23:50:00,1727.85,transfer,Online Transfer
264,1443,23:56:00,43963.43,transfer,Bank Transfer
264,1444,00:03:00,29724.76,withdrawal,Cash Withdrawal
264,1445,00:05:00,4127.44,transfer,Cash Deposit
265,1446,00:14:00,3736.05,transfer,Online Transfer
265,1447,00:20:00,31245.71,transfer,Cash Deposit
265,1448,00:22:00,3155.31,deposit,Online Transfer
265,1449,00:31:00,959.41,deposit,Check Deposit
265,1450,00:38:00,2569.72,withdrawal,ATM Withdrawal
265,1451,00:45:00,158.25,payment,Restaurant Bill
265,1452,00:53:00,47258.38,deposit,Online Transfer
265,1453,00:58:00,488.37,payment,Online Purchase
