customer_id,transaction_id,transaction_time,transaction_amount,transaction_type,transaction_description
958,5288,18:24:00,8849.11,payment,Restaurant Bill
644,3552,01:07:00,1678.03,payment,Online Transfer
974,5369,02:25:00,4852.5,withdrawal,ATM Withdrawal
907,5035,19:49:00,30526.06,withdrawal,ATM Withdrawal
116,645,21:14:00,2627.36,payment,Cash Deposit
265,1449,00:31:00,959.41,deposit,Check Deposit
876,4854,03:43:00,27648.89,withdrawal,Cash Withdrawal
464,2544,03:50:00,17829.66,deposit,Cash Deposit
23,121,20:47:00,2408.23,payment,Online Purchase
602,3358,06:52:00,36215.53,deposit,Salary Deposit
383,2105,12:43:00,36926.54,transfer,Online Transfer
359,1972,00:21:00,19435.35,deposit,Online Transfer
805,4447,15:00:00,4399.55,transfer,Bank Transfer
480,2621,10:38:00,42820.17,transfer,Online Transfer
788,4330,03:52:00,30822.07,deposit,Cash Deposit
539,2974,19:59:00,2696.24,deposit,Cash Deposit
358,1965,23:31:00,737.3,deposit,Check Deposit
728,4011,21:31:00,2424.53,withdrawal,ATM Withdrawal
25,135,21:57:00,21130.06,deposit,Online Transfer
542,2989,21:18:00,34970.7,deposit,Cash Deposit
863,4765,19:44:00,49906.04,withdrawal,Cash Deposit
754,4145,09:57:00,939.94,deposit,Cash Deposit
317,1741,02:12:00,10722.03,payment,Online Transfer
94,512,09:05:00,2637.65,withdrawal,Cash Withdrawal
12,63,15:30:00,2801.49,withdrawal,Cash Withdrawal
718,3957,16:15:00,3819.17,transfer,Online Transfer
319,1757,03:42:00,3827.96,withdrawal,ATM Withdrawal
283,1558,09:48:00,3634.76,payment,Utility Bill
569,3162,13:40:00,40798.83,deposit,Cash Deposit
351,1922,19:28:00,2141.21,withdrawal,ATM Withdrawal
24,123,20:53:00,9275.87,payment,Utility Bill
474,2597,08:16:00,581.89,transfer,Cash Deposit
632,3502,20:51:00,279.71,transfer,Bank Transfer
541,2982,20:40:00,11344.93,withdrawal,ATM Withdrawal
496,2716,19:22:00,14519.15,transfer,Online Transfer
221,1211,01:57:00,841.63,deposit,Cash Deposit
104,568,14:11:00,505.98,transfer,Online Transfer
706,3881,09:11:00,42582.33,deposit,Cash Deposit
824,4551,00:46:00,3268.56,deposit,Check Deposit
158,865,18:36:00,25991.45,withdrawal,Cash Deposit
762,4190,14:21:00,883.36,deposit,Cash Deposit
699,3829,04:13:00,15791.17,withdrawal,Cash Withdrawal
408,2228,23:56:00,1631.82,withdrawal,Cash Withdrawal
938,5206,11:31:00,1789.65,withdrawal,ATM Withdrawal
237,1303,10:28:00,3794.33,deposit,Salary Deposit
130,721,05:02:00,204.27,transfer,Online Transfer
985,5427,07:48:00,39994.95,deposit,Cash Deposit
889,4938,11:03:00,4997.38,deposit,Salary Deposit
125,691,02:00:00,2174.37,transfer,Online Transfer
110,603,17:07:00,3226.83,transfer,Cash Deposit
851,4698,13:27:00,2582.65,withdrawal,Cash Deposit
401,2196,21:01:00,20468.01,deposit,Check Deposit
961,5307,20:33:00,4614.17,withdrawal,Online Transaction
250,1362,16:14:00,33679.99,transfer,Bank Transfer
457,2517,01:31:00,23049.12,payment,Online Transfer
757,4156,11:01:00,36313.08,transfer,Bank Transfer
60,319,15:22:00,4496.0,deposit,Cash Deposit
382,2096,12:01:00,27050.89,payment,Restaurant Bill
53,275,11:07:00,4205.88,withdrawal,Cash Withdrawal
863,4761,19:25:00,45069.47,deposit,Check Deposit
692,3790,00:46:00,32720.85,transfer,Bank Transfer
630,3494,20:04:00,32770.12,withdrawal,ATM Withdrawal
325,1790,07:05:00,49875.2,deposit,Salary Deposit
603,3366,07:37:00,16454.17,withdrawal,ATM Withdrawal
366,2005,03:21:00,5779.23,transfer,Online Transfer
790,4352,05:46:00,414.05,deposit,Cash Deposit
965,5332,22:56:00,5195.85,transfer,Bank Transfer
57,296,13:14:00,451.82,withdrawal,Cash Withdrawal
282,1555,09:27:00,35683.32,payment,Restaurant Bill
465,2553,04:41:00,4700.18,deposit,Salary Deposit
57,299,13:28:00,919.42,transfer,Online Transfer
13,69,16:09:00,15466.38,withdrawal,ATM Withdrawal
133,737,06:27:00,42281.2,deposit,Salary Deposit
374,2046,06:50:00,4454.38,payment,Utility Bill
455,2498,00:11:00,4452.28,payment,Restaurant Bill
571,3182,15:45:00,29716.3,deposit,Online Transfer
29,151,23:20:00,1915.17,payment,Restaurant Bill
136,757,08:27:00,17731.08,transfer,Bank Transfer
893,4956,13:08:00,47185.39,payment,Online Transfer
629,3481,19:02:00,47222.16,transfer,Cash Deposit
282,1554,09:23:00,23542.23,transfer,Bank Transfer
869,4804,23:05:00,3085.03,withdrawal,ATM Withdrawal
656,3618,07:30:00,4404.14,payment,Online Purchase
70,377,20:32:00,29534.15,deposit,Salary Deposit
562,3126,10:46:00,3312.81,deposit,Cash Deposit
157,860,18:12:00,2782.46,deposit,Online Transfer
368,2019,04:35:00,16743.21,payment,Cash Deposit
624,3456,17:00:00,28679.15,payment,Cash Deposit
828,4576,02:34:00,16038.09,transfer,Bank Transfer
70,379,20:41:00,3835.08,deposit,Cash Deposit
338,1865,13:52:00,2892.4,payment,Online Purchase
969,5353,00:58:00,10508.67,payment,Utility Bill
422,2312,07:41:00,2011.9,withdrawal,Online Transaction
504,2766,00:37:00,4395.68,deposit,Cash Deposit
683,3751,21:10:00,20491.2,withdrawal,Cash Withdrawal
549,3040,02:29:00,47542.69,withdrawal,Online Transaction
153,842,16:40:00,26638.89,payment,Online Transfer
993,5485,13:26:00,612.22,transfer,Online Transfer
661,3648,10:36:00,1717.09,transfer,Bank Transfer
34,176,01:54:00,36655.66,transfer,Cash Deposit
271,1478,03:24:00,30486.61,deposit,Salary Deposit
168,928,00:41:00,30979.89,withdrawal,ATM Withdrawal
807,4461,16:11:00,49806.95,withdrawal,Online Transaction
9,46,13:45:00,2252.5,deposit,Check Deposit
231,1261,06:45:00,21863.41,withdrawal,Cash Withdrawal
196,1097,15:31:00,3125.94,transfer,Cash Deposit
852,4708,14:20:00,12452.39,deposit,Online Transfer
289,1596,12:53:00,2977.03,payment,Utility Bill
852,4703,13:56:00,48193.34,payment,Restaurant Bill
416,2276,04:17:00,1966.0,payment,Online Transfer
185,1031,10:05:00,3937.38,payment,Restaurant Bill
840,4645,08:19:00,8695.29,transfer,Bank Transfer
998,5524,16:51:00,2866.98,payment,Online Transfer
793,4376,07:54:00,44453.94,transfer,Online Transfer
55,284,12:05:00,15931.54,withdrawal,ATM Withdrawal
635,3514,21:46:00,22686.61,deposit,Salary Deposit
640,3543,00:21:00,4388.8,deposit,Online Transfer
338,1860,13:22:00,19460.25,payment,Cash Deposit
921,5108,02:31:00,3417.22,withdrawal,Cash Withdrawal
558,3091,07:23:00,4493.43,payment,Online Transfer
262,1434,23:18:00,4979.28,transfer,Online Transfer
584,3255,22:30:00,2164.39,deposit,Cash Deposit
246,1335,13:28:00,3599.3,withdrawal,ATM Withdrawal
317,1739,02:06:00,2346.08,transfer,Bank Transfer
883,4897,07:14:00,3522.35,transfer,Online Transfer
377,2064,08:46:00,4054.73,withdrawal,Cash Deposit
409,2233,00:18:00,4927.28,deposit,Online Transfer
588,3271,23:43:00,14867.19,withdrawal,ATM Withdrawal
492,2693,17:06:00,33739.66,payment,Utility Bill
360,1974,00:27:00,29659.1,payment,Restaurant Bill
357,1963,23:17:00,35418.62,withdrawal,Cash Withdrawal
910,5042,20:28:00,3290.97,payment,Online Transfer
49,258,09:19:00,28284.59,payment,Utility Bill
94,508,08:45:00,2078.25,deposit,Salary Deposit
256,1398,19:38:00,30645.41,payment,Online Transfer
19,100,19:01:00,1149.79,withdrawal,Cash Withdrawal
491,2690,16:52:00,12700.59,transfer,Bank Transfer
317,1748,02:53:00,36318.67,payment,Restaurant Bill
596,3321,03:40:00,2957.02,deposit,Cash Deposit
271,1481,03:36:00,22540.71,deposit,Check Deposit
257,1408,20:37:00,35391.69,withdrawal,Cash Withdrawal
636,3516,21:53:00,30240.29,transfer,Online Transfer
809,4477,17:45:00,2417.82,transfer,Bank Transfer
387,2128,14:44:00,537.52,deposit,Check Deposit
820,4527,22:23:00,1132.27,transfer,Cash Deposit
69,367,19:52:00,9109.53,transfer,Bank Transfer
457,2516,01:29:00,24004.39,payment,Online Purchase
311,1704,22:52:00,13585.04,payment,Online Purchase
781,4284,23:21:00,12323.51,withdrawal,ATM Withdrawal
560,3110,09:14:00,16719.51,transfer,Online Transfer
173,950,02:38:00,1952.36,payment,Utility Bill
290,1601,13:14:00,26154.26,withdrawal,Cash Withdrawal
5,20,11:03:00,1421.9,deposit,Salary Deposit
351,1920,19:17:00,31631.69,transfer,Bank Transfer
122,669,23:50:00,3300.51,transfer,Bank Transfer
42,219,05:48:00,1153.79,transfer,Online Transfer
927,5139,05:12:00,3279.36,withdrawal,Online Transaction
517,2847,08:13:00,374.49,withdrawal,Cash Deposit
392,2154,17:27:00,7817.21,transfer,Online Transfer
878,4874,05:27:00,2779.85,transfer,Online Transfer
106,586,15:46:00,46689.85,deposit,Salary Deposit
786,4316,02:39:00,43066.26,deposit,Check Deposit
759,4175,12:54:00,4527.04,payment,Cash Deposit
139,778,10:58:00,32763.2,deposit,Cash Deposit
353,1935,20:27:00,2481.3,payment,Online Transfer
184,1019,09:01:00,7161.09,deposit,Online Transfer
390,2147,16:41:00,3761.56,withdrawal,ATM Withdrawal
768,4221,17:14:00,18575.46,withdrawal,Cash Withdrawal
693,3794,01:07:00,46874.85,withdrawal,Cash Deposit
448,2459,20:46:00,18363.52,withdrawal,Online Transaction
800,4415,12:07:00,36176.23,withdrawal,ATM Withdrawal
508,2790,02:58:00,28783.34,transfer,Bank Transfer
95,518,09:35:00,1560.92,transfer,Online Transfer
596,3320,03:31:00,2911.28,deposit,Cash Deposit
855,4723,15:41:00,7884.39,deposit,Check Deposit
824,4555,01:09:00,33142.73,withdrawal,Cash Withdrawal
42,218,05:40:00,1233.41,deposit,Check Deposit
284,1563,10:12:00,8301.28,transfer,Bank Transfer
770,4230,18:01:00,22452.51,deposit,Online Transfer
777,4260,21:01:00,2081.5,transfer,Cash Deposit
521,2863,09:36:00,18217.11,transfer,Online Transfer
846,4677,11:10:00,9297.39,payment,Restaurant Bill
190,1053,12:01:00,47202.93,transfer,Online Transfer
344,1889,16:15:00,1494.43,withdrawal,Cash Withdrawal
136,760,08:45:00,891.74,payment,Online Purchase
634,3510,21:32:00,1406.46,withdrawal,Cash Deposit
548,3033,01:43:00,4821.51,payment,Utility Bill
42,215,05:19:00,1245.55,transfer,Online Transfer
809,4480,18:04:00,3387.87,payment,Restaurant Bill
791,4354,05:58:00,33816.34,deposit,Check Deposit
793,4375,07:51:00,940.43,withdrawal,ATM Withdrawal
942,5220,12:51:00,14673.01,transfer,Online Transfer
539,2975,20:04:00,46259.17,payment,Online Purchase
930,5159,06:42:00,3845.43,payment,Restaurant Bill
39,197,03:48:00,2033.08,payment,Utility Bill
276,1513,06:22:00,4104.73,withdrawal,ATM Withdrawal
390,2143,16:25:00,13409.14,deposit,Salary Deposit
536,2955,17:59:00,662.12,deposit,Salary Deposit
797,4399,10:30:00,22479.28,transfer,Cash Deposit
190,1057,12:17:00,2617.6,withdrawal,Cash Withdrawal
830,4588,03:33:00,1806.11,deposit,Check Deposit
162,888,20:53:00,822.57,deposit,Online Transfer
685,3756,21:47:00,40165.94,transfer,Online Transfer
707,3893,10:09:00,20066.4,transfer,Online Transfer
886,4919,09:30:00,1712.28,transfer,Online Transfer
104,569,14:14:00,615.85,payment,Online Purchase
665,3669,12:43:00,715.16,deposit,Salary Deposit
804,4440,14:13:00,2155.51,payment,Utility Bill
441,2407,16:02:00,14064.51,deposit,Check Deposit
27,140,22:24:00,1364.07,deposit,Salary Deposit
823,4546,00:16:00,18238.34,transfer,Bank Transfer
813,4505,20:23:00,24914.55,deposit,Cash Deposit
207,1150,20:43:00,2226.13,payment,Online Purchase
493,2697,17:25:00,158.26,withdrawal,ATM Withdrawal
920,5103,02:00:00,9441.03,deposit,Online Transfer
493,2700,17:45:00,5408.77,deposit,Online Transfer
84,464,04:42:00,49200.94,payment,Utility Bill
515,2834,07:09:00,3806.24,payment,Online Transfer
534,2933,16:12:00,25670.25,payment,Cash Deposit
833,4603,04:57:00,1108.4,payment,Online Purchase
109,595,16:28:00,7511.86,deposit,Online Transfer
888,4933,10:38:00,1416.61,payment,Cash Deposit
82,451,03:19:00,1114.28,withdrawal,Online Transaction
421,2304,06:51:00,40388.89,transfer,Bank Transfer
673,3708,16:52:00,33216.67,payment,Restaurant Bill
345,1892,16:37:00,49483.68,payment,Online Purchase
805,4450,15:24:00,15646.44,deposit,Cash Deposit
273,1486,04:01:00,41282.32,transfer,Bank Transfer
314,1729,00:57:00,31088.31,transfer,Cash Deposit
478,2612,09:54:00,33336.87,transfer,Bank Transfer
415,2265,03:06:00,959.29,payment,Online Transfer
212,1175,22:30:00,3422.19,payment,Restaurant Bill
864,4766,19:45:00,2828.62,transfer,Cash Deposit
83,452,03:28:00,2637.14,deposit,Online Transfer
841,4651,08:51:00,2756.95,payment,Online Transfer
658,3631,08:50:00,11699.22,deposit,Salary Deposit
644,3555,01:22:00,3545.77,withdrawal,Cash Withdrawal
715,3932,13:47:00,5362.08,deposit,Salary Deposit
826,4563,01:41:00,3404.51,payment,Online Transfer
231,1264,06:57:00,46985.63,deposit,Cash Deposit
932,5178,08:41:00,33231.17,transfer,Online Transfer
180,1000,07:22:00,1821.08,transfer,Bank Transfer
657,3626,08:17:00,12940.37,withdrawal,Cash Withdrawal
667,3683,14:02:00,688.07,deposit,Cash Deposit
833,4604,05:02:00,1522.54,payment,Online Purchase
38,193,03:19:00,10313.26,withdrawal,ATM Withdrawal
788,4328,03:45:00,1960.01,deposit,Cash Deposit
900,4983,15:23:00,28719.36,transfer,Online Transfer
835,4618,06:03:00,11172.09,withdrawal,Cash Withdrawal
504,2764,00:18:00,1029.4,deposit,Cash Deposit
844,4670,10:36:00,20270.27,transfer,Bank Transfer
883,4895,07:11:00,3399.27,withdrawal,Online Transaction
247,1339,13:49:00,3484.5,withdrawal,Cash Withdrawal
447,2452,20:12:00,1017.03,transfer,Bank Transfer
748,4119,07:28:00,40753.77,deposit,Online Transfer
440,2400,15:25:00,41296.57,deposit,Cash Deposit
900,4989,16:03:00,29455.35,deposit,Check Deposit
235,1294,09:45:00,4169.43,payment,Utility Bill
758,4166,11:54:00,2982.14,withdrawal,Online Transaction
837,4631,07:10:00,3870.97,withdrawal,Cash Deposit
359,1966,23:35:00,4471.33,payment,Utility Bill
445,2440,18:55:00,1806.8,transfer,Online Transfer
579,3228,20:14:00,44558.48,withdrawal,Cash Deposit
788,4327,03:37:00,38778.07,transfer,Bank Transfer
69,369,19:57:00,3587.09,deposit,Salary Deposit
208,1152,20:48:00,1070.64,deposit,Cash Deposit
398,2183,20:10:00,3676.29,deposit,Online Transfer
362,1984,01:19:00,42969.1,withdrawal,Cash Withdrawal
551,3051,03:39:00,2385.4,transfer,Cash Deposit
987,5436,08:40:00,11012.75,deposit,Cash Deposit
38,192,03:11:00,4545.45,deposit,Check Deposit
381,2094,11:46:00,4351.43,withdrawal,ATM Withdrawal
21,109,19:50:00,25693.27,transfer,Bank Transfer
783,4296,00:34:00,43676.91,withdrawal,ATM Withdrawal
523,2878,11:18:00,33376.1,transfer,Online Transfer
876,4862,04:19:00,1527.71,deposit,Online Transfer
250,1361,16:09:00,43193.57,withdrawal,Cash Withdrawal
313,1722,00:29:00,3826.46,transfer,Online Transfer
871,4820,00:17:00,1899.43,payment,Cash Deposit
976,5380,03:24:00,556.95,payment,Online Transfer
579,3221,19:24:00,1859.66,deposit,Salary Deposit
398,2182,20:02:00,43178.76,payment,Online Purchase
471,2578,07:01:00,11308.06,payment,Utility Bill
589,3280,00:35:00,47152.36,transfer,Bank Transfer
86,477,05:54:00,16641.73,transfer,Online Transfer
284,1565,10:25:00,26059.51,payment,Restaurant Bill
862,4757,18:58:00,7707.72,transfer,Online Transfer
700,3832,04:32:00,3411.66,transfer,Bank Transfer
59,313,14:56:00,31971.6,transfer,Online Transfer
94,509,08:48:00,730.56,deposit,Salary Deposit
32,167,00:55:00,16900.47,withdrawal,ATM Withdrawal
612,3405,11:51:00,39617.31,deposit,Cash Deposit
644,3551,01:02:00,2389.51,transfer,Online Transfer
331,1818,09:18:00,5198.65,payment,Cash Deposit
184,1025,09:38:00,3344.93,withdrawal,Cash Withdrawal
223,1222,03:03:00,16158.51,deposit,Salary Deposit
905,5022,18:51:00,10924.89,payment,Utility Bill
201,1120,17:42:00,39608.77,withdrawal,Cash Withdrawal
568,3159,13:19:00,22347.5,transfer,Online Transfer
899,4980,15:12:00,176.28,withdrawal,ATM Withdrawal
502,2749,22:41:00,32123.17,transfer,Bank Transfer
622,3451,16:30:00,11296.24,deposit,Salary Deposit
837,4630,07:06:00,3453.36,withdrawal,ATM Withdrawal
986,5435,08:32:00,47396.49,transfer,Online Transfer
426,2330,09:35:00,2714.42,transfer,Bank Transfer
889,4940,11:21:00,40906.53,withdrawal,ATM Withdrawal
349,1908,18:16:00,2988.91,withdrawal,ATM Withdrawal
423,2319,08:36:00,2583.37,payment,Online Purchase
962,5309,20:43:00,3186.9,transfer,Bank Transfer
740,4076,03:26:00,7407.37,withdrawal,Cash Withdrawal
29,153,23:26:00,35233.05,payment,Online Transfer
679,3740,20:02:00,40444.16,deposit,Check Deposit
556,3076,06:19:00,7209.89,transfer,Cash Deposit
935,5186,09:34:00,7912.14,withdrawal,Cash Deposit
445,2437,18:43:00,6595.21,transfer,Cash Deposit
131,726,05:21:00,30705.15,withdrawal,Online Transaction
554,3064,04:57:00,1313.96,deposit,Check Deposit
275,1504,05:23:00,39107.78,withdrawal,Cash Withdrawal
835,4616,05:47:00,2964.29,deposit,Check Deposit
629,3480,18:59:00,11635.69,payment,Utility Bill
285,1567,10:35:00,3527.87,deposit,Online Transfer
965,5328,22:37:00,49273.95,withdrawal,Online Transaction
361,1979,00:52:00,13483.51,transfer,Bank Transfer
415,2264,02:57:00,31786.8,withdrawal,Cash Withdrawal
8,32,12:20:00,3868.5,deposit,Salary Deposit
224,1226,03:23:00,4757.69,payment,Cash Deposit
169,938,01:30:00,22592.8,deposit,Cash Deposit
456,2510,01:11:00,30424.06,transfer,Online Transfer
136,753,07:56:00,9198.36,deposit,Online Transfer
311,1703,22:46:00,29553.74,withdrawal,ATM Withdrawal
59,310,14:43:00,42371.07,transfer,Online Transfer
700,3831,04:31:00,503.0,withdrawal,ATM Withdrawal
753,4138,09:11:00,36723.7,payment,Online Transfer
986,5430,08:05:00,15150.85,payment,Restaurant Bill
596,3322,03:43:00,4974.7,deposit,Cash Deposit
409,2232,00:13:00,11476.87,deposit,Online Transfer
92,496,07:56:00,10434.37,payment,Utility Bill
257,1406,20:24:00,5050.58,transfer,Bank Transfer
968,5348,00:23:00,4665.26,payment,Utility Bill
40,206,04:34:00,3825.88,transfer,Online Transfer
262,1435,23:21:00,43436.68,transfer,Online Transfer
204,1136,19:18:00,2584.95,transfer,Online Transfer
583,3244,21:35:00,1820.22,payment,Online Transfer
743,4089,04:41:00,26752.65,withdrawal,Online Transaction
127,702,03:06:00,23959.32,deposit,Salary Deposit
58,306,14:22:00,1229.88,deposit,Online Transfer
469,2576,06:51:00,4063.71,deposit,Cash Deposit
217,1193,23:50:00,1294.3,transfer,Online Transfer
904,5013,18:01:00,7847.82,transfer,Bank Transfer
432,2348,11:15:00,4952.05,deposit,Salary Deposit
278,1535,08:08:00,4196.74,withdrawal,Cash Withdrawal
191,1062,12:39:00,42690.23,withdrawal,ATM Withdrawal
154,844,16:43:00,3805.09,deposit,Salary Deposit
592,3298,01:51:00,32024.64,payment,Cash Deposit
673,3704,16:25:00,8116.41,transfer,Bank Transfer
280,1539,08:25:00,4320.81,transfer,Bank Transfer
41,212,05:03:00,4302.35,transfer,Cash Deposit
247,1341,13:59:00,2597.18,payment,Online Purchase
199,1109,16:43:00,4128.19,withdrawal,Cash Deposit
786,4312,02:06:00,4745.99,withdrawal,Cash Deposit
123,680,01:09:00,3224.3,transfer,Cash Deposit
758,4168,12:07:00,1638.0,withdrawal,Online Transaction
645,3558,01:42:00,4858.87,withdrawal,ATM Withdrawal
104,566,13:59:00,3253.6,payment,Utility Bill
293,1618,14:35:00,32101.38,transfer,Bank Transfer
278,1533,07:58:00,2953.23,deposit,Online Transfer
771,4236,18:35:00,797.2,transfer,Cash Deposit
124,681,01:11:00,752.69,payment,Cash Deposit
36,181,02:12:00,29022.74,payment,Utility Bill
579,3227,20:05:00,4136.2,transfer,Online Transfer
319,1756,03:33:00,25061.65,deposit,Online Transfer
917,5086,00:25:00,884.95,deposit,Check Deposit
854,4718,15:30:00,44958.38,payment,Restaurant Bill
55,279,11:33:00,18983.43,payment,Online Purchase
646,3566,02:26:00,1858.19,transfer,Bank Transfer
650,3587,04:21:00,32714.67,deposit,Check Deposit
220,1205,01:08:00,7275.71,transfer,Bank Transfer
973,5364,02:06:00,5068.03,transfer,Online Transfer
80,433,01:56:00,13206.74,transfer,Cash Deposit
56,290,12:36:00,3395.29,payment,Online Purchase
185,1028,09:53:00,3137.1,transfer,Online Transfer
97,536,10:57:00,860.09,withdrawal,Cash Withdrawal
542,2997,22:09:00,25400.56,deposit,Online Transfer
179,994,06:49:00,48983.37,transfer,Bank Transfer
216,1188,23:25:00,406.58,transfer,Online Transfer
37,189,02:56:00,22660.8,payment,Restaurant Bill
723,3985,19:03:00,47316.55,payment,Online Purchase
974,5373,02:45:00,36569.88,withdrawal,Cash Deposit
894,4961,13:30:00,4559.72,deposit,Cash Deposit
679,3733,19:36:00,530.95,transfer,Bank Transfer
127,707,03:35:00,36747.69,deposit,Check Deposit
442,2421,17:06:00,34532.78,withdrawal,Cash Withdrawal
52,271,10:36:00,39139.88,deposit,Online Transfer
406,2219,23:18:00,45869.56,deposit,Salary Deposit
817,4517,21:22:00,357.63,withdrawal,Cash Deposit
520,2858,09:15:00,4916.95,deposit,Cash Deposit
435,2371,13:23:00,2285.28,payment,Utility Bill
850,4690,12:35:00,1636.05,payment,Cash Deposit
923,5119,03:39:00,170.22,deposit,Cash Deposit
990,5456,10:30:00,4337.12,deposit,Online Transfer
21,112,20:01:00,14534.83,deposit,Check Deposit
212,1171,22:14:00,20214.43,deposit,Online Transfer
255,1392,19:09:00,45979.98,withdrawal,ATM Withdrawal
436,2378,13:42:00,2662.44,transfer,Bank Transfer
43,221,05:53:00,21658.6,payment,Restaurant Bill
293,1619,14:42:00,4847.48,withdrawal,ATM Withdrawal
114,628,19:36:00,3771.97,deposit,Check Deposit
492,2695,17:16:00,2416.76,withdrawal,Cash Withdrawal
849,4686,12:04:00,11964.57,transfer,Online Transfer
742,4087,04:22:00,2071.69,deposit,Salary Deposit
535,2944,17:05:00,3880.34,withdrawal,Cash Withdrawal
143,791,12:10:00,4880.41,withdrawal,Online Transaction
483,2641,12:29:00,2001.63,withdrawal,Cash Withdrawal
84,462,04:26:00,2480.7,deposit,Cash Deposit
878,4869,04:53:00,1967.24,withdrawal,Online Transaction
101,552,12:25:00,2919.67,payment,Online Purchase
793,4372,07:39:00,37802.13,payment,Utility Bill
975,5378,03:10:00,48794.67,deposit,Salary Deposit
778,4266,21:38:00,18746.98,payment,Cash Deposit
39,199,04:02:00,3391.76,deposit,Online Transfer
896,4965,13:44:00,2634.59,deposit,Check Deposit
502,2750,22:51:00,19744.73,payment,Restaurant Bill
74,403,23:07:00,17011.8,payment,Cash Deposit
875,4853,03:41:00,2900.62,payment,Restaurant Bill
555,3071,05:52:00,18669.33,withdrawal,Cash Withdrawal
952,5267,16:53:00,10346.77,withdrawal,Cash Deposit
449,2463,21:09:00,5636.13,payment,Online Transfer
684,3753,21:27:00,4801.32,withdrawal,Cash Withdrawal
889,4937,11:01:00,1557.03,payment,Restaurant Bill
117,651,21:56:00,4708.42,deposit,Cash Deposit
802,4428,13:07:00,48653.78,payment,Online Purchase
128,709,03:51:00,3270.05,withdrawal,ATM Withdrawal
780,4280,23:05:00,28620.2,payment,Utility Bill
900,4991,16:10:00,13242.0,payment,Cash Deposit
881,4883,06:15:00,1737.87,transfer,Bank Transfer
760,4181,13:23:00,22868.89,payment,Cash Deposit
410,2237,00:39:00,7104.01,withdrawal,Cash Withdrawal
260,1425,22:22:00,39154.32,deposit,Cash Deposit
222,1217,02:31:00,24480.91,payment,Restaurant Bill
430,2338,10:17:00,3465.24,transfer,Online Transfer
922,5114,03:17:00,4124.31,transfer,Online Transfer
59,315,15:07:00,15664.05,transfer,Online Transfer
810,4485,18:33:00,13119.33,payment,Online Transfer
261,1428,22:38:00,4286.62,withdrawal,Online Transaction
314,1733,01:22:00,2662.27,transfer,Online Transfer
891,4950,12:28:00,17649.84,payment,Utility Bill
21,114,20:14:00,8483.58,withdrawal,Online Transaction
174,961,03:52:00,656.04,payment,Utility Bill
640,3539,00:02:00,47877.79,transfer,Bank Transfer
996,5499,14:38:00,4553.25,payment,Online Purchase
200,1115,17:22:00,1085.83,withdrawal,Cash Withdrawal
733,4044,00:20:00,29585.55,transfer,Online Transfer
1000,5528,17:12:00,13459.5,payment,Restaurant Bill
596,3319,03:28:00,23313.97,withdrawal,Cash Deposit
707,3890,09:52:00,4100.51,transfer,Online Transfer
705,3870,08:09:00,12775.5,transfer,Bank Transfer
763,4197,15:05:00,18776.77,payment,Cash Deposit
904,5010,17:39:00,4310.77,payment,Utility Bill
458,2520,01:49:00,3507.6,withdrawal,ATM Withdrawal
629,3485,19:14:00,415.94,deposit,Cash Deposit
483,2634,11:50:00,35017.56,transfer,Bank Transfer
297,1635,16:11:00,3038.21,deposit,Cash Deposit
800,4419,12:22:00,39476.28,transfer,Online Transfer
469,2571,06:20:00,14072.07,transfer,Cash Deposit
997,5513,15:47:00,408.7,payment,Online Transfer
335,1845,11:50:00,3914.39,withdrawal,Cash Withdrawal
61,327,15:55:00,29981.62,payment,Utility Bill
111,605,17:13:00,35382.64,transfer,Online Transfer
847,4681,11:38:00,45483.61,deposit,Salary Deposit
666,3675,13:20:00,2058.96,withdrawal,ATM Withdrawal
559,3101,08:27:00,1914.25,transfer,Online Transfer
625,3461,17:26:00,670.43,deposit,Check Deposit
867,4789,21:58:00,3592.38,withdrawal,Cash Withdrawal
312,1718,00:20:00,39563.09,withdrawal,Cash Deposit
370,2030,05:16:00,1259.17,payment,Online Transfer
234,1289,09:27:00,3584.79,transfer,Bank Transfer
868,4795,22:23:00,8842.64,deposit,Cash Deposit
628,3478,18:42:00,26927.85,payment,Restaurant Bill
740,4074,03:15:00,1857.39,transfer,Online Transfer
782,4287,23:35:00,3395.8,deposit,Cash Deposit
734,4047,00:35:00,25844.99,transfer,Bank Transfer
755,4148,10:04:00,37513.18,deposit,Online Transfer
665,3671,12:56:00,936.89,withdrawal,Cash Deposit
559,3095,07:43:00,1319.8,payment,Online Purchase
143,790,12:04:00,12049.33,payment,Cash Deposit
295,1627,15:26:00,3964.27,withdrawal,Online Transaction
763,4193,14:47:00,25090.57,withdrawal,ATM Withdrawal
331,1821,09:33:00,4905.75,transfer,Bank Transfer
946,5236,14:02:00,13749.04,withdrawal,Cash Deposit
60,322,15:37:00,4452.67,withdrawal,ATM Withdrawal
159,872,19:13:00,9519.09,withdrawal,ATM Withdrawal
32,170,01:21:00,3582.19,payment,Online Purchase
940,5211,12:04:00,26572.28,transfer,Online Transfer
450,2474,22:07:00,1434.0,payment,Online Purchase
967,5343,23:51:00,43922.77,deposit,Check Deposit
700,3836,04:56:00,1318.61,withdrawal,ATM Withdrawal
789,4339,04:36:00,30880.83,deposit,Check Deposit
907,5031,19:29:00,39059.7,withdrawal,Cash Deposit
14,74,16:47:00,43412.64,deposit,Online Transfer
76,421,00:49:00,6408.84,deposit,Salary Deposit
